Frequency (Hz)	Level (dB)
10175.111389	-101.685295
10175.784302	-100.910828
10176.457214	-99.565384
10177.130127	-99.697052
10177.803040	-100.330910
10178.475952	-100.265839
10179.148865	-100.758194
10179.821777	-101.296196
10180.494690	-100.422775
10181.167603	-100.853157
10181.840515	-100.793694
10182.513428	-100.297310
10183.186340	-100.250298
10183.859253	-100.443756
10184.532166	-100.635521
10185.205078	-100.616829
10185.877991	-99.809059
10186.550903	-100.086578
10187.223816	-101.217384
10187.896729	-101.844803
10188.569641	-101.380951
10189.242554	-100.364876
10189.915466	-99.618271
10190.588379	-99.755295
10191.261292	-100.654137
10191.934204	-100.869339
10192.607117	-100.660294
10193.280029	-100.494453
10193.952942	-99.895905
10194.625854	-100.131676
10195.298767	-101.093765
10195.971680	-100.190720
10196.644592	-100.170639
10197.317505	-99.478577
10197.990417	-99.426659
10198.663330	-99.698105
10199.336243	-99.034462
10200.009155	-99.487610
10200.682068	-98.695267
10201.354980	-98.965660
10202.027893	-99.798599
10202.700806	-99.794502
10203.373718	-99.972572
10204.046631	-99.140747
10204.719543	-99.502022
10205.392456	-99.750092
10206.065369	-98.938553
10206.738281	-100.139496
10207.411194	-99.360519
10208.084106	-100.130867
10208.757019	-100.546631
10209.429932	-100.261719
10210.102844	-100.559280
10210.775757	-100.467476
10211.448669	-101.199142
10212.121582	-100.886978
10212.794495	-100.583199
10213.467407	-100.735909
10214.140320	-99.970123
10214.813232	-100.523438
10215.486145	-99.896988
10216.159058	-100.554977
10216.831970	-100.460686
10217.504883	-100.276855
10218.177795	-101.119171
10218.850708	-100.915703
10219.523621	-100.937210
10220.196533	-100.425079
10220.869446	-101.138786
10221.542358	-101.830948
10222.215271	-101.777115
10222.888184	-101.173897
10223.561096	-100.826790
10224.234009	-101.474716
10224.906921	-100.663872
10225.579834	-100.464348
10226.252747	-100.819153
10226.925659	-100.019592
10227.598572	-99.299713
10228.271484	-99.626801
10228.944397	-100.700645
10229.617310	-100.740120
10230.290222	-100.428261
10230.963135	-101.032051
10231.636047	-100.494286
10232.308960	-101.186157
10232.981873	-100.751556
10233.654785	-100.898575
10234.327698	-101.500298
10235.000610	-101.131149
10235.673523	-100.804398
10236.346436	-101.033226
10237.019348	-100.895271
10237.692261	-100.376640
10238.365173	-100.132813
10239.038086	-100.410751
10239.710999	-100.271736
10240.383911	-99.811218
10241.056824	-100.081444
10241.729736	-99.766113
10242.402649	-100.571236
10243.075562	-100.443436
10243.748474	-100.518349
10244.421387	-100.419960
10245.094299	-100.318718
10245.767212	-101.294662
10246.440125	-101.423729
10247.113037	-100.630112
10247.785950	-100.776703
10248.458862	-101.121368
10249.131775	-100.843788
10249.804688	-101.055450
10250.477600	-100.647186
10251.150513	-100.983826
10251.823425	-100.970383
10252.496338	-100.846489
10253.169250	-101.235199
10253.842163	-101.293205
10254.515076	-100.645599
10255.187988	-100.539543
10255.860901	-101.248260
10256.533813	-100.793816
10257.206726	-100.347984
10257.879639	-100.193199
10258.552551	-101.066856
10259.225464	-100.655556
10259.898376	-99.545410
10260.571289	-100.484200
10261.244202	-100.295921
10261.917114	-101.002632
10262.590027	-100.680161
10263.262939	-100.719383
10263.935852	-101.454559
10264.608765	-100.867363
10265.281677	-100.865578
10265.954590	-101.108635
10266.627502	-101.010124
10267.300415	-101.299698
10267.973328	-100.865318
10268.646240	-100.451736
10269.319153	-101.548439
10269.992065	-100.721848
10270.664978	-100.794258
10271.337891	-100.556267
10272.010803	-100.270485
10272.683716	-100.345375
10273.356628	-100.909019
10274.029541	-100.348770
10274.702454	-99.820427
10275.375366	-100.158302
10276.048279	-100.224876
10276.721191	-100.523552
10277.394104	-101.700562
10278.067017	-100.563377
10278.739929	-101.178398
10279.412842	-100.853371
10280.085754	-101.390610
10280.758667	-100.799278
10281.431580	-100.311600
10282.104492	-100.838089
10282.777405	-101.256126
10283.450317	-101.220749
10284.123230	-100.986198
10284.796143	-100.851761
10285.469055	-100.837990
10286.141968	-101.274529
10286.814880	-101.197388
10287.487793	-101.070862
10288.160706	-101.211723
10288.833618	-100.589500
10289.506531	-100.875359
10290.179443	-100.232742
10290.852356	-100.363113
10291.525269	-101.213654
10292.198181	-100.147896
10292.871094	-100.533188
10293.544006	-100.676895
10294.216919	-101.011688
10294.889832	-101.504005
10295.562744	-101.660744
10296.235657	-100.592529
10296.908569	-99.771034
10297.581482	-100.747841
10298.254395	-101.152763
10298.927307	-100.223289
10299.600220	-100.734695
10300.273132	-101.141449
10300.946045	-101.060844
10301.618958	-99.936668
10302.291870	-99.955719
10302.964783	-100.912041
10303.637695	-101.410187
10304.310608	-101.642632
10304.983521	-100.942261
10305.656433	-100.920219
10306.329346	-100.929794
10307.002258	-100.691635
10307.675171	-101.202385
10308.348083	-101.301369
10309.020996	-100.734879
10309.693909	-100.988625
10310.366821	-100.567657
10311.039734	-100.910271
10311.712646	-101.261848
10312.385559	-101.112755
10313.058472	-100.891212
10313.731384	-101.141640
10314.404297	-101.213280
10315.077209	-101.056702
10315.750122	-100.875519
10316.423035	-100.683510
10317.095947	-101.165321
10317.768860	-100.980064
10318.441772	-100.991837
10319.114685	-101.090706
10319.787598	-100.915833
10320.460510	-100.984299
10321.133423	-101.170662
10321.806335	-101.048164
10322.479248	-100.961868
10323.152161	-101.517525
10323.825073	-101.350464
10324.497986	-101.411171
10325.170898	-100.942307
10325.843811	-100.786858
10326.516724	-100.761871
10327.189636	-101.184021
10327.862549	-100.432259
10328.535461	-100.174110
10329.208374	-100.017288
10329.881287	-100.407585
10330.554199	-100.259529
10331.227112	-99.860817
10331.900024	-100.084946
10332.572937	-100.060699
10333.245850	-100.748970
10333.918762	-101.446945
10334.591675	-101.617630
10335.264587	-101.086060
10335.937500	-101.399864
10336.610413	-101.043396
10337.283325	-100.812134
10337.956238	-101.015480
10338.629150	-101.495834
10339.302063	-101.155609
10339.974976	-101.141151
10340.647888	-101.278847
10341.320801	-101.072662
10341.993713	-101.266991
10342.666626	-101.245941
10343.339539	-101.224686
10344.012451	-100.821556
10344.685364	-100.263817
10345.358276	-100.254547
10346.031189	-100.770630
10346.704102	-100.639854
10347.377014	-100.678268
10348.049927	-100.196144
10348.722839	-100.942780
10349.395752	-100.823944
10350.068665	-100.348122
10350.741577	-99.724167
10351.414490	-99.853340
10352.087402	-100.763611
10352.760315	-100.982193
10353.433228	-101.473701
10354.106140	-100.909988
10354.779053	-100.751358
10355.451965	-100.821472
10356.124878	-100.709892
10356.797791	-101.023041
10357.470703	-100.357849
10358.143616	-100.593155
10358.816528	-101.130325
10359.489441	-101.171898
10360.162354	-101.320175
10360.835266	-100.205101
10361.508179	-100.606590
10362.181091	-101.259308
10362.854004	-100.970139
10363.526917	-100.088570
10364.199829	-100.450119
10364.872742	-100.627022
10365.545654	-101.112244
10366.218567	-100.796310
10366.891479	-100.341507
10367.564392	-100.478996
10368.237305	-99.823563
10368.910217	-99.838799
10369.583130	-100.424667
10370.256042	-100.182518
10370.928955	-100.333176
10371.601868	-100.416817
10372.274780	-100.347588
10372.947693	-100.239380
10373.620605	-100.944153
10374.293518	-101.328407
10374.966431	-100.597610
10375.639343	-100.530212
10376.312256	-100.910606
10376.985168	-101.282928
10377.658081	-101.293648
10378.330994	-101.090729
10379.003906	-101.093208
10379.676819	-100.858658
10380.349731	-101.145836
10381.022644	-100.977028
10381.695557	-100.765755
10382.368469	-100.895866
10383.041382	-101.430153
10383.714294	-101.044289
10384.387207	-100.947304
10385.060120	-101.210258
10385.733032	-101.157211
10386.405945	-101.082138
10387.078857	-101.089172
10387.751770	-101.115120
10388.424683	-101.307114
10389.097595	-101.626579
10389.770508	-101.282600
10390.443420	-100.780045
10391.116333	-100.247856
10391.789246	-99.847137
10392.462158	-100.492599
10393.135071	-100.061348
10393.807983	-100.261726
10394.480896	-101.144409
10395.153809	-100.957153
10395.826721	-100.385895
10396.499634	-100.687653
10397.172546	-100.708862
10397.845459	-100.705170
10398.518372	-99.849205
10399.191284	-99.713173
10399.864197	-98.975235
10400.537109	-98.880646
10401.210022	-99.373375
10401.882935	-98.478615
10402.555847	-98.682716
10403.228760	-99.723587
10403.901672	-99.577621
10404.574585	-99.727448
10405.247498	-100.332161
10405.920410	-100.821548
10406.593323	-100.951035
10407.266235	-100.642815
10407.939148	-100.775543
10408.612061	-100.749367
10409.284973	-101.017433
10409.957886	-100.624321
10410.630798	-100.021141
10411.303711	-99.678780
10411.976624	-99.778244
10412.649536	-99.587502
10413.322449	-99.609520
10413.995361	-100.034431
10414.668274	-100.130058
10415.341187	-100.980247
10416.014099	-101.545097
10416.687012	-101.666046
10417.359924	-101.025208
10418.032837	-101.056892
10418.705750	-100.523056
10419.378662	-100.973457
10420.051575	-101.187386
10420.724487	-100.485168
10421.397400	-100.217278
10422.070313	-100.263008
10422.743225	-100.496277
10423.416138	-101.311790
10424.089050	-100.423073
10424.761963	-99.628044
10425.434875	-100.429298
10426.107788	-100.535820
10426.780701	-100.706619
10427.453613	-100.711983
10428.126526	-100.824089
10428.799438	-100.522804
10429.472351	-100.284607
10430.145264	-100.884270
10430.818176	-101.097046
10431.491089	-100.946587
10432.164001	-100.865196
10432.836914	-100.499619
10433.509827	-100.380219
10434.182739	-101.101410
10434.855652	-100.698853
10435.528564	-100.818001
10436.201477	-100.871353
10436.874390	-100.785988
10437.547302	-101.618370
10438.220215	-101.481331
10438.893127	-100.962486
10439.566040	-100.538094
10440.238953	-100.900131
10440.911865	-100.998024
10441.584778	-101.140030
10442.257690	-101.285355
10442.930603	-100.948357
10443.603516	-101.596214
10444.276428	-101.364609
10444.949341	-101.233368
10445.622253	-101.444527
10446.295166	-100.469467
10446.968079	-100.414406
10447.640991	-101.823181
10448.313904	-101.941902
10448.986816	-101.544662
10449.659729	-101.166100
10450.332642	-101.220284
10451.005554	-100.893639
10451.678467	-101.256981
10452.351379	-100.975891
10453.024292	-100.271225
10453.697205	-100.725288
10454.370117	-101.081192
10455.043030	-100.913429
10455.715942	-100.750320
10456.388855	-100.649551
10457.061768	-100.397446
10457.734680	-100.700928
10458.407593	-101.200737
10459.080505	-101.266151
10459.753418	-101.301704
10460.426331	-101.689812
10461.099243	-100.954964
10461.772156	-100.938538
10462.445068	-99.938766
10463.117981	-99.556747
10463.790894	-100.267876
10464.463806	-100.372223
10465.136719	-101.201813
10465.809631	-101.127724
10466.482544	-100.715973
10467.155457	-100.468231
10467.828369	-100.837997
10468.501282	-101.193649
10469.174194	-100.782051
10469.847107	-101.219177
10470.520020	-101.572899
10471.192932	-101.539268
10471.865845	-100.299873
10472.538757	-99.972496
10473.211670	-101.308174
10473.884583	-101.386215
10474.557495	-101.000015
10475.230408	-101.938751
10475.903320	-100.407486
10476.576233	-100.308304
10477.249146	-101.643150
10477.922058	-100.846672
10478.594971	-100.745148
10479.267883	-101.202194
10479.940796	-100.615761
10480.613708	-100.870537
10481.286621	-101.273209
10481.959534	-101.261238
10482.632446	-101.390190
10483.305359	-101.200615
10483.978271	-101.787666
10484.651184	-102.089615
10485.324097	-101.267418
10485.997009	-100.368233
10486.669922	-100.651199
10487.342834	-101.306381
10488.015747	-100.774429
10488.688660	-100.423744
10489.361572	-100.982376
10490.034485	-101.794708
10490.707397	-101.556854
10491.380310	-101.249451
10492.053223	-100.542847
10492.726135	-101.312515
10493.399048	-102.085320
10494.071960	-101.545273
10494.744873	-101.450310
10495.417786	-101.513161
10496.090698	-100.678192
10496.763611	-100.883972
10497.436523	-101.334709
10498.109436	-101.147133
10498.782349	-101.002960
10499.455261	-100.808746
10500.128174	-100.882874
10500.801086	-100.792107
10501.473999	-100.838348
10502.146912	-101.238503
10502.819824	-100.937042
10503.492737	-101.040016
10504.165649	-101.153839
10504.838562	-101.130356
10505.511475	-100.915207
10506.184387	-101.028488
10506.857300	-101.031006
10507.530212	-101.024025
10508.203125	-100.836540
10508.876038	-101.314110
10509.548950	-101.483757
10510.221863	-101.422043
10510.894775	-101.784225
10511.567688	-101.598045
10512.240601	-101.433975
10512.913513	-101.214264
10513.586426	-100.938637
10514.259338	-101.644424
10514.932251	-100.577705
10515.605164	-100.502319
10516.278076	-101.124260
10516.950989	-100.797371
10517.623901	-99.924408
10518.296814	-100.355804
10518.969727	-100.520264
10519.642639	-99.595222
10520.315552	-100.246658
10520.988464	-100.960632
10521.661377	-100.848495
10522.334290	-100.928764
10523.007202	-100.737350
10523.680115	-101.079002
10524.353027	-100.720451
10525.025940	-100.868492
10525.698853	-100.486656
10526.371765	-101.043839
10527.044678	-101.017975
10527.717590	-100.857414
10528.390503	-101.609886
10529.063416	-100.705727
10529.736328	-100.542053
10530.409241	-102.262260
10531.082153	-101.778282
10531.755066	-101.818161
10532.427979	-100.341949
10533.100891	-100.917580
10533.773804	-101.806313
10534.446716	-101.596016
10535.119629	-101.616226
10535.792542	-101.019211
10536.465454	-101.381645
10537.138367	-101.207443
10537.811279	-101.438553
10538.484192	-100.783737
10539.157104	-100.080109
10539.830017	-101.212105
10540.502930	-101.337425
10541.175842	-101.350121
10541.848755	-101.204742
10542.521667	-101.370071
10543.194580	-101.155090
10543.867493	-100.133057
10544.540405	-99.667122
10545.213318	-100.507004
10545.886230	-100.918587
10546.559143	-100.264771
10547.232056	-100.202591
10547.904968	-100.196358
10548.577881	-99.302765
10549.250793	-99.891319
10549.923706	-99.411842
10550.596619	-99.854904
10551.269531	-100.119347
10551.942444	-100.038704
10552.615356	-100.248932
10553.288269	-100.086472
10553.961182	-100.489258
10554.634094	-100.838966
10555.307007	-101.199257
10555.979919	-100.898323
10556.652832	-100.144653
10557.325745	-100.809113
10557.998657	-101.549477
10558.671570	-101.070457
10559.344482	-101.226616
10560.017395	-100.164925
10560.690308	-100.538536
10561.363220	-100.170479
10562.036133	-100.655373
10562.709045	-100.936310
10563.381958	-100.907455
10564.054871	-100.706238
10564.727783	-100.761337
10565.400696	-100.591423
10566.073608	-100.841858
10566.746521	-100.725105
10567.419434	-101.125298
10568.092346	-101.288765
10568.765259	-100.790260
10569.438171	-100.724327
10570.111084	-100.810440
10570.783997	-101.244728
10571.456909	-100.924614
10572.129822	-100.795113
10572.802734	-101.039032
10573.475647	-100.661430
10574.148560	-100.676727
10574.821472	-101.344666
10575.494385	-101.159218
10576.167297	-100.515656
10576.840210	-100.173187
10577.513123	-101.117836
10578.186035	-100.103218
10578.858948	-99.713943
10579.531860	-100.399506
10580.204773	-101.685463
10580.877686	-102.119789
10581.550598	-101.511467
10582.223511	-101.377907
10582.896423	-101.327881
10583.569336	-101.111122
10584.242249	-101.643440
10584.915161	-100.607727
10585.588074	-100.672035
10586.260986	-101.339661
10586.933899	-101.355934
10587.606812	-101.125534
10588.279724	-101.048157
10588.952637	-101.146446
